Year,SURVEY,COMPANY_NA,STATE,Site,PADD,Quantity,Parent Company,Lat,Long,CleanCoName
2017,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2018,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2019,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2020,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2021,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2022,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2023,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
2024,8,Goodway Refining,AL,Atmore,3,4100,Independent,31.0193,-87.5394,Goodway Refining
1932,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,Coastal,30.6953,-88.039,Coastal
1933,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,Coastal,30.6953,-88.039,Coastal
1934,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,Coastal,30.6953,-88.039,Coastal
1935,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1936,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1937,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1938,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1939,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1940,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1941,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1942,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1943,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1944,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1945,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1946,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1947,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1948,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,4000,Coastal,30.6953,-88.039,Coastal
1949,32,Coastal Petroleum,AL,Chickasaw (Mobile Bay  Blakely Island),3,8000,Coastal,30.6953,-88.039,Coastal
1950,32,American Bitumuls,AL,Chickasaw (Mobile Bay  Blakely Island),3,5000,American Bitumuls,30.6953,-88.039,American Bitumuls
1951,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1952,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1953,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1954,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1955,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1956,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1957,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1958,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,American Bitumuls,30.7637,-88.0745,American Bitumuls
1959,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1960,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1961,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1962,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1963,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1964,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1965,32,American Bitumuls & Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,American Bitumuls,30.7637,-88.0745,American Bitumuls
1966,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1967,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1968,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1969,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1970,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1971,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6500,Chevron,30.7637,-88.0745,Chevron
1972,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,Chevron,30.7637,-88.0745,Chevron
1973,32,Chevron Asphalt,AL,Chickasaw (Mobile Bay  Blakely Island),3,6000,Chevron,30.7637,-88.0745,Chevron
1974,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,14250,Coastal,30.7637,-88.0745,Coastal
1975,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,14250,Coastal,30.7637,-88.0745,Coastal
1976,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,14250,Coastal,30.7637,-88.0745,Coastal
1977,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,15000,Coastal,30.7637,-88.0745,Coastal
1978,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,10000,Coastal,30.7637,-88.0745,Coastal
1979,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,28000,Coastal,30.7637,-88.0745,Coastal
1980,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,28100,Coastal,30.7637,-88.0745,Coastal
1981,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,28100,Coastal,30.7637,-88.0745,Coastal
1982,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,28100,Coastal,30.7637,-88.0745,Coastal
1983,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,20000,Coastal,30.7637,-88.0745,Coastal
1984,32,Mobile Bay Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,20000,Coastal,30.7637,-88.0745,Coastal
1996,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,15000,Coastal,30.7637,-88.0745,Coastal
1997,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,16500,Coastal,30.7637,-88.0745,Coastal
1999,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,16500,Coastal,30.7637,-88.0745,Coastal
2000,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,16500,Coastal,30.7637,-88.0745,Coastal
2001,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,16500,Coastal,30.7637,-88.0745,Coastal
2003,32,Coastal Mobile Refining,AL,Chickasaw (Mobile Bay  Blakely Island),3,16500,Coastal,30.7637,-88.0745,Coastal
2014,32,Gulf Atlantic Operations,AL,Chickasaw (Mobile Bay  Blakely Island),3,20000,Independent,30.7637,-88.0745,Gulf Atlantic Operations
1954,261,Vulcan Asphalt Refining,AL,Cordova,3,1600,Independent,33.7617,-87.1877,Vulcan
1955,261,Vulcan Asphalt Refining,AL,Cordova,3,1600,Independent,33.7617,-87.1877,Vulcan
1956,261,Vulcan Asphalt Refining,AL,Cordova,3,1800,Independent,33.7617,-87.1877,Vulcan
1957,261,Vulcan Asphalt Refining,AL,Cordova,3,1800,Independent,33.7617,-87.1877,Vulcan
1958,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1959,261,Vulcan Asphalt Refining,AL,Cordova,3,2200,Independent,33.7617,-87.1877,Vulcan
1960,261,Vulcan Asphalt Refining,AL,Cordova,3,2400,Independent,33.7617,-87.1877,Vulcan
1961,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1962,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1963,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1964,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1965,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1966,261,Vulcan Asphalt Refining,AL,Cordova,3,3000,Independent,33.7617,-87.1877,Vulcan
1967,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1968,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1969,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1970,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1971,261,Vulcan Asphalt Refining,AL,Cordova,3,2000,Independent,33.7617,-87.1877,Vulcan
1972,261,Vulcan Asphalt Refining,AL,Cordova,3,2500,Independent,33.7617,-87.1877,Vulcan
1973,261,Vulcan Asphalt Refining,AL,Cordova,3,3000,Independent,33.7617,-87.1877,Vulcan
1974,261,Vulcan Refining,AL,Cordova,3,3000,Independent,33.7617,-87.1877,Vulcan
1978,261,Vulcan Refining,AL,Cordova,3,5000,Independent,33.7617,-87.1877,Vulcan
1979,261,Vulcan Refining,AL,Cordova,3,10600,Independent,33.7617,-87.1877,Vulcan
1980,261,Vulcan Refining,AL,Cordova,3,10500,Independent,33.7617,-87.1877,Vulcan
1981,261,Vulcan Refining,AL,Cordova,3,10500,Independent,33.7617,-87.1877,Vulcan
1982,261,Vulcan Refining,AL,Cordova,3,10500,Independent,33.7617,-87.1877,Vulcan
1954,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1000,Independent,33.1962,-87.607,Warrior
1955,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1400,Independent,33.1962,-87.607,Warrior
1956,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1400,Independent,33.1962,-87.607,Warrior
1957,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1400,Independent,33.1962,-87.607,Warrior
1958,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1400,Independent,33.1962,-87.607,Warrior
1959,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1960,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1961,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1962,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1963,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1964,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1965,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1966,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1800,Independent,33.1962,-87.607,Warrior
1967,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1968,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1969,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1970,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1971,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1972,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1973,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1974,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1975,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1976,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,1600,Independent,33.1962,-87.607,Warrior
1977,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
1978,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
1979,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
1980,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
1981,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,4835,Independent,33.1962,-87.607,Warrior
1982,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,4835,Independent,33.1962,-87.607,Warrior
1983,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,6000,Independent,33.1962,-87.607,Warrior
1999,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2200,Independent,33.1962,-87.607,Warrior
2000,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2200,Independent,33.1962,-87.607,Warrior
2001,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2421,Independent,33.1962,-87.607,Warrior
2002,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
2003,256,Warrior Asphalt of Alabama,AL,Holt (Tuscaloosa),3,2875,Independent,33.1962,-87.607,Warrior
1975,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,30000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1976,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,30000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1977,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,30000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1978,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,41200,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1979,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,41300,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1980,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,44000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1981,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,43000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1982,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,43000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1983,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1984,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1985,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1986,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1987,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1988,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1989,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1990,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1991,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,80000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1992,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,75000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1993,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,71200,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1994,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,71200,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1995,132,Louisiana Land & Exploration,AL,Saraland (Mobile),3,74000,Independent,30.7896,-88.0562,Louisiana Land & Exploration
1996,132,Shell Chemical,AL,Saraland (Mobile),3,76000,Shell,30.7896,-88.0562,Shell
1997,132,Shell Chemical,AL,Saraland (Mobile),3,75000,Shell,30.7896,-88.0562,Shell
1999,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2000,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2001,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2002,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2003,132,Shell Chem LP,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2004,132,Shell Chem LP,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2005,132,Shell Chem LP,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2006,132,Shell Chem LP,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2007,132,Shell Chem LP,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2008,132,Shell Chemical,AL,Saraland (Mobile),3,86000,Shell,30.7896,-88.0562,Shell
2009,132,Shell Chemical,AL,Saraland (Mobile),3,86000,Shell,30.7896,-88.0562,Shell
2010,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2011,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2012,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2013,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2014,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2015,132,Shell Chemical,AL,Saraland (Mobile),3,80000,Shell,30.7896,-88.0562,Shell
2016,132,Shell Chemical,AL,Saraland (Mobile),3,91575,Shell,30.7896,-88.0562,Shell
2017,132,Shell Chemical,AL,Saraland (Mobile),3,91575,Shell,30.7896,-88.0562,Shell
2018,132,Royal Dutch/Shell Group,AL,Saraland (Mobile),3,91575,Shell,30.7896,-88.0562,Shell
2019,132,Royal Dutch/Shell Group,AL,Saraland (Mobile),3,91575,Shell,30.7896,-88.0562,Shell
2020,132,Royal Dutch/Shell Group,AL,Saraland (Mobile),3,87500,Shell,30.7896,-88.0562,Shell
2021,132,Royal Dutch/Shell Group,AL,Saraland (Mobile),3,87500,Shell,30.7896,-88.0562,Shell
2022,132,Shell,AL,Saraland (Mobile),3,87500,Shell,30.7896,-88.0562,Shell
2023,132,Vertex Energy,AL,Saraland (Mobile),3,88000,Independent,30.7896,-88.0562,Vertex
2024,132,Vertex Energy,AL,Saraland (Mobile),3,88000,Independent,30.7896,-88.0562,Vertex
1974,196,Marion,AL,Theodore,3,15000,Independent,30.51,-88.1805,Marion
1975,196,Marion,AL,Theodore,3,13500,Independent,30.51,-88.1805,Marion
1976,196,Marion,AL,Theodore,3,18000,Independent,30.51,-88.1805,Marion
1977,196,Marion,AL,Theodore,3,18000,Independent,30.51,-88.1805,Marion
1978,196,Marion,AL,Theodore,3,19200,Independent,30.51,-88.1805,Marion
1979,196,Marion,AL,Theodore,3,20700,Independent,30.51,-88.1805,Marion
1980,196,Marion,AL,Theodore,3,20700,Independent,30.51,-88.1805,Marion
1981,196,Marion,AL,Theodore,3,25300,Independent,30.51,-88.1805,Marion
1982,196,Marion,AL,Theodore,3,25300,Independent,30.51,-88.1805,Marion
1983,196,Marion,AL,Theodore,3,25300,Independent,30.51,-88.1805,Marion
1990,196,Alabama Refining,AL,Theodore,3,12600,Independent,30.51,-88.1805,Alabama Refining
1991,196,Garnxx Energy,AL,Theodore,3,26500,Independent,30.51,-88.1805,Garnxx
1992,196,Garnxx Energy,AL,Theodore,3,26500,Independent,30.51,-88.1805,Garnxx
1947,156,Hunt Oil,AL,Tuscaloosa,3,3000,Independent,33.1963,-87.6071,Hunt
1948,156,Hunt Oil,AL,Tuscaloosa,3,3000,Independent,33.1963,-87.6071,Hunt
1949,156,Hunt Oil,AL,Tuscaloosa,3,3000,Independent,33.1963,-87.6071,Hunt
1950,156,Hunt Oil,AL,Tuscaloosa,3,3000,Independent,33.1963,-87.6071,Hunt
1951,156,Hunt Oil,AL,Tuscaloosa,3,3000,Independent,33.1963,-87.6071,Hunt
1952,156,Hunt Oil,AL,Tuscaloosa,3,4500,Independent,33.1963,-87.6071,Hunt
1953,156,Hunt Oil,AL,Tuscaloosa,3,4500,Independent,33.1963,-87.6071,Hunt
1954,156,Hunt Oil,AL,Tuscaloosa,3,4500,Independent,33.1963,-87.6071,Hunt
1955,156,Hunt Oil,AL,Tuscaloosa,3,6000,Independent,33.1963,-87.6071,Hunt
1956,156,Hunt Oil,AL,Tuscaloosa,3,6000,Independent,33.1963,-87.6071,Hunt
1957,156,Hunt Oil,AL,Tuscaloosa,3,6000,Independent,33.1963,-87.6071,Hunt
1958,156,Hunt Oil,AL,Tuscaloosa,3,6000,Independent,33.1963,-87.6071,Hunt
1959,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1960,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1961,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1962,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1963,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1964,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1965,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1966,156,Hunt Oil,AL,Tuscaloosa,3,9000,Independent,33.1963,-87.6071,Hunt
1967,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1968,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1969,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1970,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1971,156,Hunt Oil,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1972,156,Hunt Refining,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1973,156,Hunt Refining,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1974,156,Hunt Refining,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1975,156,Hunt Refining,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
1976,156,Hunt Refining,AL,Tuscaloosa,3,8000,Independent,33.1963,-87.6071,Hunt
